22.00,9.00,11.00,17.00,49.12,83.00,40.61,61.00
23.00,9.00,11.00,1.00,14.14,24.00,12.64,21.00
24.00,9.00,11.00,14.00,39.36,67.00,33.31,64.00
25.00,9.00,11.00,5.00,30.48,52.00,24.48,34.00
26.00,9.00,11.00,10.00,12.02,20.00,10.59,11.00
27.00,9.00,11.00,12.00,36.77,62.00,32.35,42.00
28.00,9.00,11.00,8.00,58.98,100.00,48.85,63.00
29.00,9.00,11.00,2.00,20.39,35.00,16.54,28.00
30.00,9.00,11.00,4.00,44.76,76.00,38.95,39.00
31.00,9.00,11.00,6.00,35.40,60.00,30.11,47.00
32.00,9.00,11.00,20.00,54.29,92.00,46.22,84.00
33.00,9.00,11.00,16.00,28.42,48.00,24.31,48.00
34.00,9.00,11.00,5.00,10.39,18.00,9.05,13.00
35.00,9.00,11.00,16.00,20.65,35.00,16.70,28.00
36.00,9.00,11.00,18.00,26.18,44.00,22.06,42.00
37.00,9.00,11.00,9.00,50.36,85.00,43.50,59.00
38.00,9.00,11.00,7.00,4.54,8.00,3.99,4.00
39.00,9.00,11.00,7.00,3.22,5.00,2.75,5.00
40.00,9.00,11.00,9.00,20.52,35.00,18.46,28.00
41.00,9.00,11.00,8.00,3.26,6.00,2.82,5.00
42.00,9.00,11.00,2.00,28.18,48.00,24.52,32.00
43.00,9.00,11.00,6.00,46.40,79.00,38.34,43.00
44.00,9.00,11.00,15.00,10.67,18.00,8.64,17.00
45.00,9.00,11.00,4.00,18.08,31.00,15.90,20.00
46.00,9.00,7.00,11.00,48.32,91.00,43.86,70.00
47.00,9.00,7.00,18.00,23.83,45.00,22.39,26.00
48.00,9.00,7.00,1.00,23.02,43.00,20.78,37.00
49.00,9.00,7.00,7.00,28.24,53.00,26.71,32.00
50.00,9.00,7.00,19.00,38.91,73.00,35.93,57.00
51.00,9.00,7.00,17.00,5.09,10.00,4.59,8.00
52.00,9.00,7.00,3.00,24.50,46.00,23.44,42.00
53.00,9.00,7.00,15.00,17.63,33.00,17.07,17.00
54.00,9.00,7.00,9.00,37.98,72.00,36.55,66.00
55.00,9.00,7.00,3.00,52.68,99.00,52.61,78.00
56.00,9.00,7.00,5.00,13.17,25.00,12.69,20.00
57.00,9.00,7.00,11.00,2.06,4.00,1.88,4.00
58.00,9.00,7.00,19.00,14.90,28.00,14.10,26.00
59.00,9.00,7.00,11.00,34.58,65.00,31.57,56.00
60.00,9.00,7.00,1.00,42.04,79.00,39.83,51.00
61.00,9.00,7.00,17.00,28.15,53.00,27.67,44.00
62.00,9.00,11.00,17.00,51.44,87.00,46.06,49.00
63.00,9.00,11.00,11.00,28.10,48.00,23.95,41.00
64.00,9.00,11.00,13.00,17.77,30.00,14.83,16.00
65.00,9.00,11.00,4.00,42.97,73.00,35.22,37.00
66.00,9.00,11.00,17.00,34.79,59.00,29.41,33.00
67.00,9.00,11.00,17.00,17.62,30.00,15.19,21.00
68.00,9.00,11.00,9.00,18.27,31.00,15.84,30.00
69.00,9.00,11.00,19.00,5.83,10.00,5.15,5.00
70.00,9.00,11.00,7.00,56.96,97.00,45.75,72.00
71.00,9.00,11.00,11.00,55.59,94.00,44.86,55.00
72.00,9.00,11.00,3.00,10.76,18.00,9.10,15.00
73.00,9.00,11.00,2.00,21.63,37.00,19.42,19.00
74.00,9.00,11.00,8.00,41.72,71.00,33.58,70.00
75.00,9.00,11.00,17.00,23.63,40.00,18.99,30.00
76.00,9.00,11.00,14.00,38.18,65.00,34.01,64.00
77.00,9.00,11.00,2.00,33.45,57.00,26.96,56.00
78.00,9.00,11.00,5.00,53.31,90.00,44.25,88.00
79.00,9.00,11.00,19.00,22.22,38.00,18.26,36.00
80.00,9.00,11.00,20.00,56.13,95.00,49.64,89.00
81.00,9.00,11.00,12.00,20.08,34.00,17.02,30.00
82.00,9.00,11.00,19.00,21.92,37.00,18.41,26.00
83.00,9.00,11.00,12.00,46.11,78.00,40.07,64.00
84.00,9.00,11.00,10.00,47.01,80.00,41.01,49.00
85.00,9.00,11.00,15.00,57.90,98.00,50.09,59.00
86.00,9.00,11.00,2.00,10.05,17.00,8.27,13.00
87.00,9.00,11.00,16.00,25.79,44.00,22.72,28.00
88.00,9.00,11.00,17.00,28.31,48.00,23.27,33.00
89.00,9.00,11.00,16.00,15.66,27.00,13.43,18.00
90.00,9.00,11.00,1.00,21.75,37.00,18.78,28.00
91.00,9.00,11.00,8.00,1.77,3.00,1.47,2.00
92.00,9.00,11.00,9.00,16.67,28.00,13.42,20.00
93.00,9.00,11.00,5.00,31.15,53.00,26.63,37.00
94.00,9.00,11.00,7.00,3.48,6.00,2.93,5.00
95.00,9.00,11.00,12.00,18.51,31.00,16.25,16.00
96.00,9.00,11.00,19.00,6.64,11.00,5.34,7.00
97.00,9.00,11.00,17.00,58.52,99.00,48.11,71.00
98.00,9.00,11.00,5.00,36.85,62.00,31.29,49.00
99.00,9.00,11.00,15.00,33.18,56.00,27.15,47.00
100.00,9.00,11.00,18.00,23.25,39.00,19.79,22.00
101.00,9.00,11.00,5.00,20.42,35.00,18.04,31.00
102.00,9.00,11.00,15.00,14.97,25.00,12.49,13.00
103.00,9.00,11.00,10.00,16.18,27.00,14.29,22.00
104.00,9.00,11.00,14.00,12.33,21.00,10.79,17.00
105.00,9.00,11.00,11.00,33.81,57.00,29.61,43.00
106.00,9.00,11.00,13.00,41.68,71.00,36.50,61.00
107.00,9.00,11.00,18.00,7.29,12.00,6.22,6.00
108.00,9.00,11.00,3.00,40.51,69.00,36.24,48.00
109.00,9.00,11.00,7.00,1.64,3.00,1.35,2.00
110.00,9.00,11.00,16.00,19.43,33.00,17.02,22.00
111.00,9.00,11.00,7.00,9.74,17.00,8.69,13.00
112.00,9.00,11.00,14.00,38.05,64.00,31.21,48.00
113.00,9.00,11.00,15.00,45.16,77.00,37.99,51.00
114.00,9.00,11.00,5.00,18.97,32.00,16.72,22.00
115.00,9.00,11.00,3.00,16.88,29.00,13.77,19.00
116.00,9.00,11.00,6.00,28.37,48.00,25.23,26.00
117.00,9.00,11.00,5.00,7.01,12.00,6.04,7.00
118.00,9.00,11.00,7.00,14.80,25.00,12.25,18.00
119.00,9.00,11.00,14.00,53.71,91.00,47.13,56.00
120.00,9.00,11.00,9.00,18.37,31.00,15.11,29.00
121.00,9.00,11.00,18.00,31.16,53.00,27.45,42.00
122.00,9.00,11.00,13.00,48.28,82.00,39.19,64.00
123.00,9.00,11.00,14.00,56.10,95.00,49.66,79.00
124.00,9.00,11.00,9.00,21.43,36.00,17.34,26.00
125.00,9.00,11.00,15.00,36.43,62.00,30.83,34.00
126.00,9.00,11.00,16.00,51.59,87.00,45.59,87.00
127.00,9.00,11.00,17.00,0.75,1.00,0.63,1.00
128.00,9.00,11.00,18.00,36.28,61.00,29.41,41.00
129.00,9.00,11.00,10.00,30.91,52.00,26.16,31.00
130.00,9.00,11.00,11.00,40.42,69.00,35.17,60.00
131.00,9.00,11.00,15.00,49.97,85.00,44.63,68.00
132.00,9.00,11.00,10.00,40.46,69.00,36.34,58.00
133.00,9.00,11.00,15.00,28.05,48.00,23.68,24.00
134.00,9.00,11.00,2.00,26.35,45.00,21.57,28.00
135.00,9.00,11.00,14.00,3.11,5.00,2.65,4.00
136.00,9.00,11.00,19.00,57.70,98.00,46.58,87.00
137.00,9.00,11.00,14.00,36.50,62.00,30.19,31.00
138.00,9.00,8.00,19.00,2.74,5.00,2.65,3.00
139.00,9.00,8.00,7.00,1.67,3.00,1.62,3.00
140.00,9.00,8.00,7.00,3.52,7.00,3.21,5.00
141.00,9.00,8.00,2.00,5.18,10.00,5.08,8.00
142.00,9.00,8.00,14.00,5.56,10.00,5.20,7.00
143.00,9.00,8.00,1.00,10.04,19.00,9.11,17.00
144.00,9.00,8.00,15.00,17.99,34.00,17.61,27.00
145.00,9.00,8.00,12.00,20.23,38.00,18.05,21.00
146.00,9.00,8.00,2.00,9.98,19.00,9.68,10.00
147.00,9.00,8.00,15.00,20.68,39.00,18.56,36.00
148.00,9.00,8.00,13.00,47.15,89.00,42.65,85.00
149.00,9.00,8.00,19.00,44.69,84.00,40.01,43.00
150.00,9.00,8.00,11.00,19.99,38.00,18.77,24.00
151.00,9.00,8.00,2.00,34.96,66.00,31.71,38.00
152.00,9.00,8.00,8.00,34.55,65.00,34.41,45.00
153.00,9.00,8.00,1.00,30.96,58.00,30.69,41.00
154.00,9.00,11.00,12.00,0.26,0.00,0.23,0.00
155.00,9.00,11.00,16.00,7.95,13.00,7.03,7.00
156.00,9.00,11.00,2.00,47.18,80.00,39.22,47.00
157.00,9.00,11.00,7.00,30.60,52.00,25.07,42.00
158.00,9.00,11.00,3.00,40.14,68.00,34.24,54.00
159.00,9.00,11.00,2.00,16.26,28.00,13.89,25.00
160.00,9.00,11.00,8.00,22.60,38.00,19.48,26.00
161.00,9.00,11.00,15.00,41.29,70.00,33.12,44.00
162.00,9.00,11.00,3.00,32.60,55.00,28.50,47.00
163.00,9.00,11.00,13.00,18.20,31.00,15.29,25.00
164.00,9.00,11.00,2.00,12.75,22.00,11.46,20.00
165.00,9.00,11.00,10.00,52.69,89.00,44.43,58.00
166.00,9.00,11.00,8.00,48.70,83.00,42.48,66.00
167.00,9.00,11.00,14.00,55.11,93.00,44.77,89.00
168.00,9.00,11.00,3.00,1.22,2.00,1.08,2.00
169.00,9.00,11.00,5.00,24.16,41.00,21.26,35.00
170.00,9.00,11.00,18.00,30.92,52.00,26.17,30.00
171.00,9.00,11.00,3.00,16.54,28.00,13.47,27.00
172.00,9.00,11.00,3.00,48.22,82.00,41.57,48.00
173.00,9.00,11.00,12.00,10.74,18.00,9.27,18.00
174.00,9.00,11.00,19.00,30.17,51.00,25.45,42.00
175.00,9.00,11.00,9.00,6.18,10.00,5.56,9.00
176.00,9.00,11.00,9.00,33.29,56.00,26.88,56.00
177.00,9.00,11.00,18.00,5.52,9.00,4.75,6.00
178.00,9.00,11.00,2.00,44.35,75.00,39.07,57.00
179.00,9.00,11.00,5.00,14.64,25.00,13.14,21.00
180.00,9.00,11.00,8.00,2.90,5.00,2.43,3.00
181.00,9.00,11.00,2.00,32.79,56.00,28.81,34.00
182.00,9.00,11.00,14.00,48.88,83.00,43.48,64.00
183.00,9.00,11.00,9.00,19.89,34.00,15.94,33.00
184.00,9.00,11.00,19.00,1.74,3.00,1.54,3.00
1.00,10.00,11.00,17.00,19.85,34.00,16.25,18.00
2.00,10.00,11.00,9.00,41.80,71.00,37.02,39.00
3.00,10.00,11.00,14.00,43.53,74.00,38.40,64.00
4.00,10.00,11.00,4.00,36.76,62.00,31.71,59.00
5.00,10.00,11.00,5.00,37.64,64.00,32.05,52.00
6.00,10.00,11.00,6.00,44.72,76.00,38.72,42.00
7.00,10.00,11.00,15.00,44.75,76.00,37.10,76.00
8.00,10.00,11.00,14.00,55.96,95.00,50.28,50.00
9.00,10.00,11.00,5.00,25.11,43.00,20.55,38.00
10.00,10.00,11.00,14.00,0.48,1.00,0.40,1.00
11.00,10.00,11.00,9.00,6.09,10.00,4.94,6.00
12.00,10.00,11.00,8.00,0.95,2.00,0.80,1.00
13.00,10.00,11.00,15.00,0.32,1.00,0.27,0.00
14.00,10.00,11.00,14.00,39.59,67.00,32.11,56.00
15.00,10.00,11.00,16.00,33.89,57.00,29.53,47.00
16.00,10.00,11.00,13.00,51.23,87.00,43.06,76.00
17.00,10.00,11.00,15.00,50.27,85.00,43.34,77.00
18.00,10.00,11.00,1.00,53.40,91.00,46.86,83.00
19.00,10.00,11.00,3.00,1.57,3.00,1.30,2.00
20.00,10.00,11.00,4.00,57.28,97.00,46.22,54.00
21.00,10.00,11.00,19.00,40.57,69.00,34.18,59.00
22.00,10.00,11.00,12.00,48.98,83.00,43.92,67.00
23.00,10.00,11.00,19.00,33.55,57.00,28.28,54.00
24.00,10.00,11.00,3.00,50.28,85.00,42.24,61.00
25.00,10.00,11.00,5.00,47.75,81.00,40.21,76.00
26.00,10.00,11.00,16.00,46.86,79.00,40.77,71.00
27.00,10.00,11.00,11.00,1.07,2.00,0.90,1.00
28.00,10.00,11.00,5.00,58.75,100.00,49.99,86.00
29.00,10.00,11.00,15.00,39.39,67.00,33.75,51.00
30.00,10.00,11.00,18.00,52.40,89.00,45.93,80.00
31.00,10.00,11.00,4.00,35.58,60.00,29.71,46.00
32.00,10.00,11.00,8.00,57.75,98.00,47.53,89.00
33.00,10.00,11.00,1.00,40.98,69.00,36.42,56.00
34.00,10.00,11.00,14.00,41.98,71.00,35.38,59.00
35.00,10.00,11.00,6.00,54.06,92.00,45.02,50.00
36.00,10.00,11.00,9.00,51.01,86.00,45.58,80.00
37.00,10.00,11.00,13.00,22.51,38.00,18.49,33.00
38.00,10.00,11.00,8.00,22.92,39.00,19.20,22.00
39.00,10.00,11.00,5.00,6.93,12.00,6.01,9.00
40.00,10.00,11.00,1.00,36.47,62.00,29.97,49.00
41.00,10.00,11.00,5.00,13.25,22.00,11.76,18.00
42.00,10.00,11.00,16.00,55.17,94.00,44.26,48.00
43.00,10.00,11.00,19.00,36.60,62.00,31.51,39.00
44.00,10.00,11.00,7.00,13.29,23.00,11.10,18.00
45.00,10.00,11.00,7.00,40.99,69.00,36.10,36.00
46.00,10.00,7.00,3.00,26.69,50.00,26.62,36.00
47.00,10.00,7.00,4.00,16.23,31.00,15.44,25.00
48.00,10.00,7.00,18.00,12.25,23.00,11.10,23.00
49.00,10.00,7.00,1.00,1.10,2.00,1.03,2.00
50.00,10.00,7.00,8.00,14.31,27.00,13.09,17.00
51.00,10.00,7.00,4.00,41.80,79.00,40.67,54.00
52.00,10.00,7.00,18.00,24.68,46.00,23.15,31.00
53.00,10.00,7.00,6.00,52.14,98.00,48.46,79.00
54.00,10.00,7.00,4.00,8.74,16.00,8.55,16.00
55.00,10.00,7.00,17.00,26.30,50.00,24.73,25.00
56.00,10.00,7.00,19.00,10.21,19.00,9.92,12.00
57.00,10.00,7.00,8.00,40.21,76.00,36.81,62.00
58.00,10.00,7.00,8.00,3.11,6.00,3.08,5.00
59.00,10.00,7.00,10.00,45.72,86.00,45.47,45.00
60.00,10.00,7.00,12.00,23.43,44.00,21.55,23.00
61.00,10.00,7.00,1.00,10.11,19.00,9.60,11.00
62.00,10.00,11.00,18.00,12.86,22.00,10.98,18.00
63.00,10.00,11.00,20.00,12.22,21.00,10.77,11.00
64.00,10.00,11.00,6.00,34.20,58.00,28.24,34.00
65.00,10.00,11.00,15.00,18.03,31.00,14.94,29.00
66.00,10.00,11.00,15.00,0.46,1.00,0.39,1.00
67.00,10.00,11.00,7.00,52.44,89.00,44.82,77.00
68.00,10.00,11.00,14.00,8.58,15.00,7.19,12.00
69.00,10.00,11.00,8.00,4.37,7.00,3.76,5.00
70.00,10.00,11.00,9.00,49.85,84.00,40.53,81.00
71.00,10.00,11.00,6.00,40.35,68.00,33.82,62.00
72.00,10.00,11.00,19.00,54.43,92.00,46.87,68.00
73.00,10.00,11.00,6.00,25.26,43.00,22.11,33.00
74.00,10.00,11.00,9.00,23.66,40.00,19.98,26.00
75.00,10.00,11.00,12.00,25.59,43.00,21.39,32.00
76.00,10.00,11.00,10.00,16.00,27.00,13.08,16.00
77.00,10.00,11.00,2.00,31.17,53.00,25.95,38.00
78.00,10.00,11.00,2.00,3.29,6.00,2.65,3.00
79.00,10.00,11.00,19.00,55.10,93.00,47.65,68.00
80.00,10.00,11.00,3.00,50.18,85.00,42.67,62.00
81.00,10.00,11.00,7.00,39.81,67.00,35.16,59.00
82.00,10.00,11.00,11.00,22.16,38.00,18.65,35.00
83.00,10.00,11.00,13.00,8.69,15.00,7.34,14.00
84.00,10.00,11.00,13.00,27.47,47.00,24.61,33.00
85.00,10.00,11.00,12.00,36.88,63.00,29.81,61.00
86.00,10.00,11.00,7.00,45.81,78.00,41.05,49.00
87.00,10.00,11.00,16.00,17.06,29.00,14.40,28.00
88.00,10.00,11.00,15.00,39.58,67.00,34.35,51.00
89.00,10.00,11.00,18.00,13.52,23.00,10.93,17.00
90.00,10.00,11.00,11.00,17.22,29.00,14.54,28.00
91.00,10.00,11.00,19.00,33.31,56.00,29.52,39.00
92.00,10.00,11.00,2.00,15.71,27.00,13.67,23.00
93.00,10.00,11.00,9.00,25.79,44.00,21.22,43.00
94.00,10.00,11.00,9.00,13.09,22.00,10.89,17.00
95.00,10.00,11.00,13.00,6.53,11.00,5.79,9.00
96.00,10.00,11.00,6.00,0.63,1.00,0.56,1.00
97.00,10.00,11.00,15.00,36.70,62.00,30.07,54.00
98.00,10.00,11.00,6.00,4.39,7.00,3.61,6.00
99.00,10.00,11.00,1.00,46.17,78.00,41.06,68.00
100.00,10.00,11.00,4.00,20.73,35.00,18.07,24.00
101.00,10.00,11.00,18.00,20.13,34.00,17.87,24.00
102.00,10.00,11.00,5.00,15.63,26.00,12.89,14.00
103.00,10.00,11.00,8.00,12.61,21.00,10.24,19.00
104.00,10.00,11.00,7.00,33.95,58.00,30.51,57.00
105.00,10.00,11.00,2.00,55.10,93.00,48.57,80.00
106.00,10.00,11.00,7.00,7.53,13.00,6.52,7.00
107.00,10.00,11.00,2.00,43.34,73.00,37.32,49.00
108.00,10.00,11.00,10.00,45.53,77.00,37.79,61.00
109.00,10.00,11.00,18.00,53.84,91.00,43.27,83.00
110.00,10.00,11.00,19.00,58.64,99.00,51.69,80.00
111.00,10.00,11.00,13.00,22.83,39.00,18.97,30.00
112.00,10.00,11.00,5.00,1.98,3.00,1.62,2.00
113.00,10.00,11.00,14.00,35.57,60.00,28.91,40.00
114.00,10.00,11.00,9.00,30.70,52.00,24.66,47.00
115.00,10.00,11.00,15.00,12.34,21.00,10.07,18.00
116.00,10.00,11.00,10.00,47.31,80.00,41.60,61.00
117.00,10.00,11.00,3.00,33.15,56.00,26.76,34.00
118.00,10.00,11.00,1.00,56.34,95.00,49.65,80.00
119.00,10.00,11.00,6.00,49.67,84.00,41.75,76.00
120.00,10.00,11.00,1.00,48.54,82.00,39.02,46.00
121.00,10.00,11.00,13.00,16.30,28.00,14.03,25.00
122.00,10.00,11.00,16.00,1.11,2.00,0.92,1.00
123.00,10.00,11.00,5.00,56.23,95.00,49.82,63.00
124.00,10.00,11.00,1.00,34.22,58.00,28.92,31.00
125.00,10.00,11.00,9.00,29.76,50.00,25.37,38.00
126.00,10.00,11.00,14.00,13.81,23.00,11.72,19.00
127.00,10.00,11.00,2.00,27.58,47.00,23.61,41.00
128.00,10.00,11.00,11.00,26.73,45.00,22.61,32.00
129.00,10.00,11.00,11.00,50.19,85.00,41.80,77.00
130.00,10.00,11.00,16.00,11.67,20.00,9.88,13.00
131.00,10.00,11.00,7.00,40.68,69.00,34.22,65.00
132.00,10.00,11.00,4.00,30.09,51.00,25.34,36.00
133.00,10.00,11.00,6.00,24.22,41.00,20.94,27.00
134.00,10.00,11.00,13.00,0.86,1.00,0.75,1.00
135.00,10.00,11.00,12.00,47.55,81.00,38.85,50.00
136.00,10.00,11.00,11.00,56.33,95.00,47.58,68.00
137.00,10.00,11.00,8.00,20.77,35.00,18.67,26.00
138.00,10.00,8.00,11.00,6.59,12.00,6.16,12.00
139.00,10.00,8.00,7.00,39.68,75.00,37.14,54.00
140.00,10.00,8.00,10.00,26.91,51.00,24.44,39.00
141.00,10.00,8.00,18.00,14.40,27.00,13.77,23.00
142.00,10.00,8.00,14.00,22.39,42.00,22.08,36.00
143.00,10.00,8.00,13.00,11.60,22.00,10.69,13.00
144.00,10.00,8.00,5.00,26.00,49.00,25.67,41.00
145.00,10.00,8.00,19.00,21.09,40.00,18.76,29.00
146.00,10.00,8.00,18.00,12.51,24.00,12.39,16.00
147.00,10.00,8.00,9.00,21.57,41.00,20.83,28.00
148.00,10.00,8.00,19.00,3.93,7.00,3.75,6.00
149.00,10.00,8.00,19.00,17.97,34.00,16.29,22.00
150.00,10.00,8.00,14.00,44.18,83.00,40.76,81.00
151.00,10.00,8.00,16.00,23.49,44.00,22.28,28.00
152.00,10.00,8.00,7.00,37.82,71.00,37.64,61.00
153.00,10.00,8.00,8.00,32.57,61.00,29.69,46.00
154.00,10.00,11.00,7.00,39.32,67.00,34.70,50.00
155.00,10.00,11.00,6.00,48.61,82.00,43.15,49.00
156.00,10.00,11.00,5.00,35.91,61.00,30.20,49.00
157.00,10.00,11.00,17.00,5.24,9.00,4.47,7.00
158.00,10.00,11.00,14.00,49.94,85.00,43.96,53.00
159.00,10.00,11.00,3.00,53.84,91.00,44.51,60.00
160.00,10.00,11.00,6.00,26.58,45.00,22.88,25.00
161.00,10.00,11.00,7.00,22.96,39.00,19.42,29.00
162.00,10.00,11.00,11.00,26.95,46.00,22.51,39.00
163.00,10.00,11.00,13.00,1.53,3.00,1.35,2.00
164.00,10.00,11.00,15.00,25.85,44.00,21.36,34.00
165.00,10.00,11.00,2.00,31.72,54.00,26.84,37.00
166.00,10.00,11.00,9.00,42.41,72.00,34.44,72.00
167.00,10.00,11.00,7.00,1.28,2.00,1.15,2.00
168.00,10.00,11.00,1.00,30.44,52.00,25.42,40.00
169.00,10.00,11.00,10.00,9.87,17.00,8.11,12.00
170.00,10.00,11.00,11.00,31.73,54.00,27.63,36.00
171.00,10.00,11.00,4.00,23.99,41.00,20.01,24.00
172.00,10.00,11.00,5.00,16.64,28.00,14.13,25.00
173.00,10.00,11.00,5.00,36.99,63.00,30.62,35.00
174.00,10.00,11.00,7.00,39.59,67.00,32.38,60.00
175.00,10.00,11.00,2.00,39.82,67.00,34.47,53.00
176.00,10.00,11.00,1.00,30.60,52.00,26.04,46.00
177.00,10.00,11.00,4.00,10.57,18.00,9.23,15.00
178.00,10.00,11.00,4.00,46.79,79.00,38.31,74.00
179.00,10.00,11.00,14.00,28.93,49.00,23.94,43.00
180.00,10.00,11.00,11.00,28.45,48.00,25.35,47.00
181.00,10.00,11.00,16.00,30.14,51.00,24.75,28.00
182.00,10.00,11.00,16.00,35.61,60.00,31.53,55.00
183.00,10.00,11.00,4.00,41.48,70.00,33.59,41.00
184.00,10.00,11.00,19.00,40.57,69.00,35.35,53.00
1.00,11.00,11.00,7.00,14.26,24.00,11.64,12.00
2.00,11.00,11.00,17.00,7.58,13.00,6.52,8.00
3.00,11.00,11.00,12.00,24.28,41.00,21.08,23.00
4.00,11.00,11.00,3.00,8.58,15.00,7.71,8.00
5.00,11.00,11.00,2.00,41.83,71.00,35.38,69.00
6.00,11.00,11.00,20.00,51.77,88.00,44.24,81.00
7.00,11.00,11.00,1.00,16.23,28.00,14.24,15.00
8.00,11.00,11.00,20.00,32.86,56.00,28.07,38.00
9.00,11.00,11.00,1.00,53.63,91.00,44.54,59.00
10.00,11.00,11.00,9.00,25.93,44.00,21.07,34.00
11.00,11.00,11.00,17.00,40.24,68.00,35.10,67.00
12.00,11.00,11.00,6.00,40.10,68.00,33.33,64.00
13.00,11.00,11.00,3.00,54.61,93.00,48.01,55.00
14.00,11.00,11.00,20.00,57.64,98.00,47.11,79.00
15.00,11.00,11.00,9.00,29.00,49.00,23.21,35.00
16.00,11.00,11.00,15.00,21.85,37.00,18.20,24.00
17.00,11.00,11.00,14.00,25.98,44.00,22.33,43.00
18.00,11.00,11.00,6.00,6.56,11.00,5.25,9.00
19.00,11.00,11.00,19.00,45.74,78.00,37.30,48.00
20.00,11.00,11.00,17.00,0.42,1.00,0.36,0.00
21.00,11.00,11.00,8.00,25.13,43.00,21.50,34.00
22.00,11.00,11.00,4.00,11.74,20.00,9.79,11.00
23.00,11.00,11.00,10.00,29.93,51.00,25.98,44.00
24.00,11.00,11.00,7.00,24.67,42.00,22.11,32.00
25.00,11.00,11.00,17.00,3.18,5.00,2.77,3.00
26.00,11.00,11.00,4.00,23.05,39.00,18.54,28.00
27.00,11.00,11.00,9.00,37.22,63.00,32.82,33.00
28.00,11.00,11.00,10.00,39.22,66.00,31.43,42.00
29.00,11.00,11.00,7.00,28.38,48.00,23.19,46.00
30.00,11.00,11.00,6.00,23.42,40.00,19.40,23.00
31.00,11.00,11.00,3.00,6.71,11.00,5.85,9.00
32.00,11.00,11.00,16.00,51.67,88.00,42.32,67.00
33.00,11.00,11.00,7.00,28.92,49.00,23.53,31.00
34.00,11.00,11.00,11.00,48.11,82.00,41.35,73.00
35.00,11.00,11.00,16.00,12.62,21.00,10.97,11.00
36.00,11.00,11.00,20.00,41.31,70.00,34.54,47.00
37.00,11.00,11.00,4.00,22.46,38.00,18.58,32.00
38.00,11.00,11.00,1.00,41.90,71.00,33.88,37.00
39.00,11.00,11.00,4.00,58.70,99.00,50.40,95.00
40.00,11.00,11.00,2.00,0.66,1.00,0.57,1.00
41.00,11.00,11.00,7.00,6.44,11.00,5.33,8.00
42.00,11.00,11.00,3.00,25.88,44.00,20.72,27.00
43.00,11.00,11.00,1.00,5.41,9.00,4.63,6.00
44.00,11.00,11.00,13.00,50.62,86.00,45.17,46.00
45.00,11.00,11.00,7.00,40.12,68.00,34.85,35.00
46.00,11.00,7.00,18.00,24.88,47.00,22.26,26.00
47.00,11.00,7.00,1.00,2.08,4.00,1.87,3.00
48.00,11.00,7.00,6.00,26.52,50.00,25.15,38.00
49.00,11.00,7.00,3.00,52.98,100.00,49.70,90.00
50.00,11.00,7.00,16.00,26.71,50.00,25.30,30.00
51.00,11.00,7.00,8.00,44.25,83.00,41.24,73.00
52.00,11.00,7.00,6.00,25.21,47.00,24.01,43.00
53.00,11.00,7.00,9.00,50.68,95.00,49.16,82.00
54.00,11.00,7.00,20.00,15.65,29.00,14.15,25.00
55.00,11.00,7.00,7.00,36.53,69.00,35.76,61.00
56.00,11.00,7.00,13.00,14.06,26.00,13.24,20.00
57.00,11.00,7.00,6.00,7.58,14.00,7.10,7.00
58.00,11.00,7.00,19.00,37.82,71.00,35.04,69.00
59.00,11.00,7.00,3.00,49.74,94.00,45.30,68.00
60.00,11.00,7.00,5.00,43.43,82.00,43.29,74.00
61.00,11.00,7.00,6.00,43.47,82.00,39.14,49.00
62.00,11.00,11.00,6.00,4.13,7.00,3.41,5.00
63.00,11.00,11.00,1.00,27.44,47.00,23.87,45.00
64.00,11.00,11.00,3.00,0.35,1.00,0.28,0.00
65.00,11.00,11.00,2.00,58.14,99.00,46.74,66.00
66.00,11.00,11.00,5.00,8.51,14.00,7.34,13.00
67.00,11.00,11.00,15.00,53.90,91.00,44.27,49.00
68.00,11.00,11.00,19.00,48.87,83.00,39.88,43.00
69.00,11.00,11.00,1.00,18.66,32.00,15.49,19.00
70.00,11.00,11.00,6.00,58.49,99.00,48.15,62.00
71.00,11.00,11.00,13.00,0.16,0.00,0.14,0.00
72.00,11.00,11.00,9.00,20.22,34.00,16.92,24.00
73.00,11.00,11.00,4.00,3.17,5.00,2.79,5.00
74.00,11.00,11.00,2.00,10.44,18.00,8.36,11.00
75.00,11.00,11.00,7.00,35.53,60.00,30.45,58.00
76.00,11.00,11.00,2.00,38.74,66.00,34.05,42.00
77.00,11.00,11.00,6.00,54.52,92.00,48.29,89.00
78.00,11.00,11.00,12.00,57.63,98.00,49.46,87.00
79.00,11.00,11.00,17.00,56.20,95.00,48.58,75.00
80.00,11.00,11.00,15.00,16.38,28.00,13.44,23.00
81.00,11.00,11.00,3.00,34.01,58.00,30.19,46.00
82.00,11.00,11.00,4.00,35.86,61.00,31.05,48.00
83.00,11.00,11.00,11.00,10.99,19.00,8.80,14.00
84.00,11.00,11.00,6.00,18.34,31.00,16.09,19.00
85.00,11.00,11.00,19.00,1.05,2.00,0.88,2.00
86.00,11.00,11.00,5.00,20.15,34.00,17.33,27.00
87.00,11.00,11.00,7.00,23.98,41.00,21.37,30.00
88.00,11.00,11.00,18.00,38.33,65.00,33.65,58.00
89.00,11.00,11.00,5.00,26.11,44.00,23.29,39.00
90.00,11.00,11.00,8.00,37.99,64.00,30.42,51.00
